ID station_name Total_kmers FP_wo_rescue FP_with_rescue      Techno Expected_FP       ratio_FP_wo       ratio_FP_with       NB_kmers_seen_once ratio_kmer_seen_once_Expected_FP       NB_kmers_seen_twice ratio_kmer_seen_twice_Expected_FP       
set185 37MES00BBCC11 41481773441 4286000572 6023747628 611638250                 hs2000 528455639                 11.4                 1.16                 4286000572 8.11                 5589430419 10.58
set186 38MES00BBCC11 12479482195 1536554674 2324342910 194603966                 hs2000 158981938                 14.62                 1.22                 1536554674 9.66                 1987527011 12.5
set187 39MES00BBCC11 14648206788 1884842479 2722806140 202225500                 hs2000 186610331                 14.59                 1.08                 1884842479 10.1                 2405136264 12.89
set188 48SUR0BBCC11 14394645924 1333770783 1989614243 142649352                 hs2000 183380101                 10.85                 0.78                 1333770783 7.27                 1724721152 9.41
set189 64DCM0BBCC11 9969418988 2187457019 2919788732 221257262                 hs2000 127005073                 22.99                 1.74                 2187457019 17.22                 2656430853 20.92
set190 65DCM0BBCC11 14922723689 2547098949 3559177837 257648069                 hs2000 190107530                 18.72                 1.36                 2547098949 13.4                 3216195267 16.92
set191 65SUR0BBCC11 14071414260 2454750211 3539549248 282882991                 hs2000 179262302                 19.75                 1.58                 2454750211 13.69                 3159243425 17.62
set192 67SUR0EEGG11 27723650103 2113574419 3218916088 257336480                 hs2000 353184496                 9.11                 0.73                 2113574419 5.98                 2837190650 8.03
set193 67SUR0CCEE11 27779405349 2012975908 2888647477 211617269                 hs2000 353894788                 8.16                 0.6                 2012975908 5.69                 2585550398 7.31
set194 68SUR0EEGG11 27834656969 3075676582 4609263960 239109874                 hs2000 354598664                 13.0                 0.67                 3075676582 8.67                 4151508104 11.71
set195 68MES0EEGG11 28280529911 4476749957 6322586619 457252087                 hs2000 360278847                 17.55                 1.27                 4476749957 12.43                 5904519514 16.39
set196 68DCM0EEGG11 22437542597 3324607881 4672066248 256637694                 hs2000 285842309                 16.34                 0.9                 3324607881 11.63                 4285839332 14.99
set197 68SUR0CCEE11 27054603127 2699227658 3871883656 194916898                 hs2000 344661195                 11.23                 0.57                 2699227658 7.83                 3522763121 10.22
set198 68DCM0CCEE11 27116492490 2344461158 3531862333 186634288                 hs2000 345449632                 10.22                 0.54                 2344461158 6.79                 3135836403 9.08
set199 70SUR0EEGG11 28329708463 2840414638 4487034451 221159439                 hs2000 360905356                 12.43                 0.61                 2840414638 7.87                 3988591508 11.05
set200 70MES0EEGG11 31168174738 3795981416 5532883971 415418553                 hs2000 397065900                 13.93                 1.05                 3795981416 9.56                 5038604273 12.69
set201 70SUR0CCEE11 30814189242 2313080268 3606592033 168351987                 hs2000 392556314                 9.19                 0.43                 2313080268 5.89                 3189421656 8.12
set202 70MES0CCEE11 24665939405 2483942687 3489079647 200340067                 hs2000 314230894                 11.1                 0.64                 2483942687 7.9                 3142677283 10.0
set203 76SUR0EEGG11 25044214627 3279563212 4902963264 295143486                 hs2000 319049919                 15.37                 0.93                 3279563212 10.28                 4420448895 13.86
set204 76MES0EEGG11 30052357047 3852275088 5572858375 396757354                 hs2000 382850979                 14.56                 1.04                 3852275088 10.06                 5103785139 13.33
set205 76DCM0EEGG11 25062547922 4018355690 5893298160 390294868                 hs2000 319283475                 18.46                 1.22                 4018355690 12.59                 5432790615 17.02
set206 76DCM0CCEE11 26559495695 2638597147 4122438433 211711230                 hs2000 338353790                 12.18                 0.63                 2638597147 7.8                 3647741703 10.78
set207 76SUR0CCEE11 30852617898 2795962154 4110347763 241062609                 hs2000 393045874                 10.46                 0.61                 2795962154 7.11                 3711744804 9.44
set208 78SUR0EEGG11 22726650198 2696221541 4052844853 202027126                 hs2000 289525386                 14.0                 0.7                 2696221541 9.31                 3615656820 12.49
set209 78MES0EEGG11 23144338409 3371939231 4864511560 307462093                 hs2000 294846510                 16.5                 1.04                 3371939231 11.44                 4388300317 14.88
set210 78DCM0EEGG11 24714246774 3519655254 5210935171 277188927                 hs2000 314846305                 16.55                 0.88                 3519655254 11.18                 4747723912 15.08
set211 78SUR0CCEE11 25660429532 2109727837 3430913424 152480446                 hs2000 326900168                 10.5                 0.47                 2109727837 6.45                 2980194473 9.12
set212 78DCM0CCEE11 31840662692 2952171151 4323529570 219238935                 hs2000 405633037                 10.66                 0.54                 2952171151 7.28                 3934489084 9.7
set213 122SUR0CCEE11 21606820756 1772442846 2693292827 129317061                 hs2000 275259357                 9.78                 0.47                 1772442846 6.44                 2356786104 8.56
set214 122SUR0EEGG11 24774458737 2546274506 3783902798 224211636                 hs2000 315613373                 11.99                 0.71                 2546274506 8.07                 3361813004 10.65
set215 122DCM0BBCC11 12884812889 1080142616 1629948581 90903918                 hs2000 164145634                 9.93                 0.55                 1080142616 6.58                 1402977264 8.55
set216 122SUR0BBCC11 13371573284 1130214746 1668971430 112910448                 hs2000 170346702                 9.8                 0.66                 1130214746 6.63                 1446259971 8.49
set217 122DCM0CCEE11 26251319376 1898325216 3007571821 144527883                 hs2000 334427789                 8.99                 0.43                 1898325216 5.68                 2616243496 7.82
set218 122DCM0EEGG11 27825182343 2789579190 4231039169 273966580                 hs2000 354477962                 11.94                 0.77                 2789579190 7.87                 3780952382 10.67
set219 123MXL00BBCC11 15373868314 1889202702 2638370350 181761594                 hs2000 195854871                 13.47                 0.93                 1889202702 9.65                 2364065826 12.07
set220 123SUR0BBCC12 13653342757 308410056 409219536 151893915                 hs2000 173936295                 2.35                 0.87                 308410056 1.77                 361064655 2.08
set221 123MES00CCEE11 27289777728 3458738485 5002668703 274055781                 hs2000 347657193                 14.39                 0.79                 3458738485 9.95                 4589444698 13.2
set222 123SUR0CCEE11 30253577767 1539075800 2469575490 126232968                 hs2000 385414423                 6.41                 0.33                 1539075800 3.99                 2122607139 5.51
set223 123MES00EEGG11 26268429686 4836138219 6413033812 649747122                 hs2000 334645765                 19.16                 1.94                 4836138219 14.45                 5991585788 17.9
set224 123SUR0EEGG11 29813529474 2703344047 4238607876 269349291                 hs2000 379808443                 11.16                 0.71                 2703344047 7.12                 3731169242 9.82
set225 122MES0BBCC11 12107577361 1859259801 2871051956 221015173                 hs2000 154244069                 18.61                 1.43                 1859259801 12.05                 2481705035 16.09
set226 122MES0CCEE11 21912848221 2708044573 3849085285 189806278                 hs2000 279157983                 13.79                 0.68                 2708044573 9.7                 3479016801 12.46
set227 122MES0EEGG11 24947392746 2864013620 4707890273 283269640                 hs2000 317816460                 14.81                 0.89                 2864013620 9.01                 4083954806 12.85
set228 124MXL00BBCC11 14535591450 1345699886 2023436585 103785223                 hs2000 185175672                 10.93                 0.56                 1345699886 7.27                 1755478918 9.48
set229 124SUR0BBCC11 12772559310 1520070626 2051713221 144388030                 hs2000 162715584                 12.61                 0.89                 1520070626 9.34                 1847728315 11.36
set230 124MXL00CCEE11 24821413205 1773104768 2946664553 113875375                 hs2000 316211548                 9.32                 0.36                 1773104768 5.61                 2512726981 7.95
set231 124SUR0CCEE11 24254094954 1535920005 2514652606 118037253                 hs2000 308984216                 8.14                 0.38                 1535920005 4.97                 2135380840 6.91
set232 124MXL00EEGG11 26790719151 3099854661 4642385501 243390411                 hs2000 341299454                 13.6                 0.71                 3099854661 9.08                 4184826928 12.26
set233 124SUR0EEGG11 27646966486 2401082598 3577648184 184988675                 hs2000 352207587                 10.16                 0.53                 2401082598 6.82                 3184491050 9.04
set234 125MXL00BBCC11 16335145747 1108879921 1677180265 108513357                 hs2000 208101032                 8.06                 0.52                 1108879921 5.33                 1442493682 6.93
set235 125SUR0BBCC11 13837509118 1090352560 1651297447 105020332                 hs2000 176282476                 9.37                 0.6                 1090352560 6.19                 1419142370 8.05
set236 125MXL00CCEE11 28320983263 1429429880 2309829724 107410569                 hs2000 360794201                 6.4                 0.3                 1429429880 3.96                 1977745825 5.48
set237 125SUR0CCEE11 30295673349 1829584966 2763982835 145541970                 hs2000 385950698                 7.16                 0.38                 1829584966 4.74                 2438206952 6.32
set238 125MXL00EEGG11 31053805606 2455965994 3745892123 218304660                 hs2000 395608898                 9.47                 0.55                 2455965994 6.21                 3315439137 8.38
set239 125SUR0EEGG11 27114753526 2550005231 3957873434 260910041                 hs2000 345427479                 11.46                 0.76                 2550005231 7.38                 3505709561 10.15
set240 7SUR0CCII11 16621402948 1394554020 2101211359 97338558                 hs2000 211747796                 9.92                 0.46                 1394554020 6.59                 1828367805 8.63
